TESS_ID,GAIA_ID,2MASS_ID,TWOMASS_ID,Rotation_Period[days],Mass[M_sun],Total_Obs_Time[days],Sector_Obs_Time[days],Equivalent_Duration[s],FFD_alpha,FFD_alpha_error,FFD_beta,FFD_beta_error,log10_Flare_Energy[erg],log10_Flare_Energy_error[erg],log10_Flare_Rate[day^-1],log10_Flare_Rate_error[day^-1],log10_Flare_Rate_nuv,log10_Flare_Rate_nuv_error,log10_Flare_Rate_fuv,log10_Flare_Rate_fuv_error,log10_Flare_Rate_xuv,log10_Flare_Rate_xuv_error,Start_Time,End_Time,Flux_error[W/m^2],Flux_Median[W/m^2],TESS_Luminosity[erg/s],Number of Flares,TESS_Sector,TESS_Cadence
TIC 117733581,3.171631420210205e+18,2MASS 04351612-1606574,2MASS 04351612-1606574,0.6252,0.108139,48.05277777777778,142.875,92.8690493640836,-0.657966930156618,0.1566326243069699,19.99905755962605,5.0481757885036345,32.392941473643575,0.003880285303307664,-1.3806885022446802,0.3070925731856877,-0.8315135864336384,0.016806722076370597,-0.7642217573638423,0.015230808410527555,-0.8980111729200044,0.015230808410527555,1442.4794,2191.0261,0.006317777833333333,-0.0001414855666666667,0.0007003044354845,6,5.0,120.0
TIC 117733581,3.171631420210205e+18,2MASS 04351612-1606574,2MASS 04351612-1606574,0.6252,0.108139,48.05277777777778,142.875,25.81492097994037,-0.657966930156618,0.1566326243069699,19.99905755962605,5.0481757885036345,31.83694127364357,0.003880285303307664,-1.2045972431889989,0.2507400360344114,-0.46568384167317023,0.016806722076370597,-0.3983920126033742,0.015230808410527555,-0.5321814281595363,0.015230808410527555,1442.4794,2191.0261,0.006317777833333333,-0.0001414855666666667,0.0007003044354845,6,5.0,120.0
TIC 117733581,3.171631420210205e+18,2MASS 04351612-1606574,2MASS 04351612-1606574,0.6252,0.108139,48.05277777777778,142.875,208.8079357428765,-0.657966930156618,0.1566326243069699,19.99905755962605,5.0481757885036345,32.74481747364357,0.0038802853033076644,-1.079658506580699,0.2171472409516259,-1.0630363579494264,0.016806722076370597,-0.9957445288796305,0.015230808410527555,-1.1295339444357926,0.015230808410527555,1442.4794,2191.0261,0.006317777833333333,-0.0001414855666666667,0.0007003044354845,6,5.0,120.0
TIC 117733581,3.171631420210205e+18,2MASS 04351612-1606574,2MASS 04351612-1606574,0.6252,0.108139,48.05277777777778,142.875,17.99385846046631,-0.657966930156618,0.1566326243069699,19.99905755962605,5.0481757885036345,31.68019477364357,0.003880285303307664,-0.9827484935726425,0.19422239675774466,-0.36254982825537285,0.016806722076370597,-0.2952579991855768,0.015230808410527555,-0.4290474147417389,0.015230808410527555,1442.4794,2191.0261,0.006317777833333333,-0.0001414855666666667,0.0007003044354845,6,5.0,120.0
TIC 117733581,3.171631420210205e+18,2MASS 04351612-1606574,2MASS 04351612-1606574,0.6252,0.108139,48.05277777777778,142.875,82.5872490178353,-0.657966930156618,0.1566326243069699,19.99905755962605,5.0481757885036345,32.34198347364357,0.003880285303307664,-0.9035672475250176,0.17729997979489162,-0.7979849076067161,0.016806722076370597,-0.7306930785369201,0.015230808410527555,-0.8644824940930822,0.015230808410527555,1442.4794,2191.0261,0.006317777833333333,-0.0001414855666666667,0.0007003044354845,6,32.0,120.0
TIC 118518140,3.410856112139584e+18,2MASS 04351354+2008014,2MASS 04351354+2008014,0.3692,0.104858,64.36249728732639,106.89583062065972,1817.2668315951655,-0.7108910215994878,0.10900261274847445,22.089239386775397,3.600742335650062,33.66755218122262,0.05229095636764813,-1.8086328865311667,0.4342944819032518,-1.3843715006195274,0.0407159951584613,-1.3661607281857795,0.04009119453981981,-1.5107116014056214,0.04009119453981981,2492.3884,3227.9817,0.0851387512,-0.0020056009320000004,0.0006735190510348,5,43.0,120.0
TIC 118518140,3.410856112139584e+18,2MASS 04351354+2008014,2MASS 04351354+2008014,0.3692,0.104858,64.36249728732639,106.89583062065972,432.9562366982351,-0.7108910215994878,0.10900261274847445,22.089239386775397,3.600742335650062,33.04457748122262,0.05229095636764812,-1.5076028908671855,0.3070925731856877,-0.9415043797058914,0.04071599515846129,-0.9232936072721434,0.040091194539819804,-1.0678444804919853,0.040091194539819804,2492.3884,3227.9817,0.0851387512,-0.0020056009320000004,0.0006735190510348,5,43.0,120.0
TIC 118518140,3.410856112139584e+18,2MASS 04351354+2008014,2MASS 04351354+2008014,0.3692,0.104858,64.36249728732639,106.89583062065972,222.07706033693185,-0.7108910215994878,0.10900261274847445,22.089239386775397,3.600742335650062,32.75463718122262,0.05229095636764812,-1.3315116318115043,0.2507400360344115,-0.735388423636033,0.04071599515846129,-0.7171776512022849,0.040091194539819804,-0.8617285244221269,0.040091194539819804,2492.3884,3227.9817,0.0851387512,-0.0020056009320000004,0.0006735190510348,5,43.0,120.0
TIC 118518140,3.410856112139584e+18,2MASS 04351354+2008014,2MASS 04351354+2008014,0.3692,0.104858,64.36249728732639,106.89583062065972,330.4992665283163,-0.7108910215994878,0.10900261274847445,22.089239386775397,3.600742335650062,32.927303981222614,0.05229095636764811,-1.2065728952032044,0.2171472409516259,-0.8581357014843413,0.040715995158461284,-0.8399249290505932,0.040091194539819804,-0.9844758022704352,0.040091194539819804,2492.3884,3227.9817,0.0851387512,-0.0020056009320000004,0.0006735190510348,5,70.0,120.0
TIC 118518140,3.410856112139584e+18,2MASS 04351354+2008014,2MASS 04351354+2008014,0.3692,0.104858,64.36249728732639,106.89583062065972,227.49842797086546,-0.7108910215994878,0.10900261274847445,22.089239386775397,3.600742335650062,32.765111881222616,0.05229095636764812,-1.109662882195148,0.19422239675774466,-0.742834793819975,0.04071599515846129,-0.724624021386227,0.040091194539819804,-0.8691748946060689,0.040091194539819804,2492.3884,3227.9817,0.0851387512,-0.0020056009320000004,0.0006735190510348,5,44.0,120.0
